City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
380,Nishihara,26.1842,127.7558,78.85,84,75,14.97,JP,2022-10-12 23:19:29
381,Tanete,-3.9443,119.7848,76.51,88,86,0.76,ID,2022-10-12 23:19:30
382,Cayenne,4.9333,-52.3333,75.24,94,20,1.14,GF,2022-10-12 23:14:42
383,Nipawin,53.3668,-104.0009,37.44,52,75,23.02,CA,2022-10-12 23:19:30
384,Ubstadt-Weiher,49.1708,8.6189,53.38,91,75,2.04,DE,2022-10-12 23:19:31
385,Nea Apollonia,40.6333,23.45,64.8,74,34,2.51,GR,2022-10-12 23:19:31
386,Bakel,14.905,-12.4568,88.27,51,43,8.12,SN,2022-10-12 23:19:31
387,Tual,-5.6667,132.75,83.64,73,81,11.92,ID,2022-10-12 23:19:32
388,Huntingdon,52.3305,-0.1865,56.46,88,100,1.99,GB,2022-10-12 23:15:59
389,Bitung,1.4451,125.1824,83.25,78,100,5.26,ID,2022-10-12 23:19:32
390,Kampot,10.6167,104.1833,77.05,89,91,4.59,KH,2022-10-12 23:19:32
391,Bella Vista,36.4295,-94.2316,73.92,30,0,11.01,US,2022-10-12 23:19:33
392,Shar,49.5886,81.0453,42.19,46,42,3.85,KZ,2022-10-12 23:19:33
393,Kidal,18.4411,1.4078,86.09,15,5,7.38,ML,2022-10-12 23:19:33
394,Zaraza,9.3503,-65.3245,75.16,92,87,4.36,VE,2022-10-12 23:19:34
395,Samarai,-10.6167,150.6667,81.93,76,96,8.21,PG,2022-10-12 23:19:34
396,Cabedelo,-6.9811,-34.8339,79.47,79,60,16.15,BR,2022-10-12 23:19:34
397,Bethel,41.3712,-73.414,62.02,75,86,7.4,US,2022-10-12 23:15:24
398,Zhumadian,32.9794,114.0294,52.88,71,29,3.24,CN,2022-10-12 23:19:35
399,Pa Sang,18.5262,98.9394,73.85,97,21,1.25,TH,2022-10-12 23:19:35
400,Vila Velha,-20.3297,-40.2925,76.95,78,0,12.66,BR,2022-10-12 23:17:46
401,Nyazepetrovsk,56.0531,59.6028,43.25,69,100,4.0,RU,2022-10-12 23:19:36
402,Belfast,54.5833,-5.9333,46.38,92,79,4.61,GB,2022-10-12 23:17:31
403,Rostock,54.0887,12.1405,44.96,92,27,8.88,DE,2022-10-12 23:15:43
404,Husavik,66.0449,-17.3389,39.63,76,100,8.05,IS,2022-10-12 23:19:36
405,Omsukchan,62.5333,155.8,13.35,75,100,1.1,RU,2022-10-12 23:19:36
406,Englehart,47.8169,-79.8664,59.02,88,100,16.11,CA,2022-10-12 23:19:37
407,Gimli,50.6336,-96.9907,41.02,60,100,10.36,CA,2022-10-12 23:19:37
408,Bukama,-9.2,25.85,75.31,44,5,1.92,CD,2022-10-12 23:19:38
409,Mackay,-21.15,149.2,76.68,61,87,14.03,AU,2022-10-12 23:19:17
410,Bambanglipuro,-7.95,110.2833,77.16,86,88,7.99,ID,2022-10-12 23:19:38
411,Golden,39.7555,-105.2211,66.02,39,0,11.5,US,2022-10-12 23:19:38
412,Fastovetskaya,45.9189,40.1589,49.91,64,25,3.44,RU,2022-10-12 23:19:39
413,Maragogi,-9.0122,-35.2225,75.56,84,89,10.87,BR,2022-10-12 23:19:39
414,Bagdarin,54.4333,113.6,30.9,85,100,3.04,RU,2022-10-12 23:19:39
415,Yaan,7.3833,8.5667,73.18,92,48,4.16,NG,2022-10-12 23:19:40
416,Southampton,50.904,-1.4043,59.34,95,100,1.01,GB,2022-10-12 23:19:40
417,Molinella,44.6213,11.6686,64.18,76,100,2.35,IT,2022-10-12 23:19:42
418,Sonoita,31.85,-112.8333,89.51,24,1,4.74,MX,2022-10-12 23:19:42
419,Namatanai,-3.6667,152.4333,83.98,67,89,4.63,PG,2022-10-12 23:19:42
420,Vanimo,-2.6741,141.3028,76.01,94,100,4.56,PG,2022-10-12 23:19:43
421,Mitsamiouli,-11.3847,43.2844,74.64,73,0,2.17,KM,2022-10-12 23:19:43
422,Mozarlandia,-14.7447,-50.5706,88.88,22,54,1.88,BR,2022-10-12 23:19:43
423,Brokopondo,4.75,-55.1667,76.41,89,54,8.59,SR,2022-10-12 23:19:44
424,Indramayu,-6.3264,108.32,79.39,74,97,5.12,ID,2022-10-12 23:19:44
425,Macapa,0.0389,-51.0664,84.18,74,40,8.05,BR,2022-10-12 23:19:44
426,Palmer,42.1584,-72.3287,61.97,59,75,11.5,US,2022-10-12 23:19:45
427,Bonavista,48.6499,-53.1147,48.16,76,48,10.45,CA,2022-10-12 23:19:45
428,Ponta Delgada,37.7333,-25.6667,70.52,73,75,4.61,PT,2022-10-12 23:16:27
429,Mahenge,-8.6833,36.7167,59.18,84,10,3.24,TZ,2022-10-12 23:19:46
430,Manokwari,-0.8667,134.0833,82.49,70,99,4.85,ID,2022-10-12 23:19:46
431,Coffs Harbour,-30.3,153.1333,67.96,64,100,3.44,AU,2022-10-12 23:19:46
432,Dourbali,11.8091,15.8632,81.64,65,12,5.08,TD,2022-10-12 23:19:47
433,Mabaruma,8.2,-59.7833,75.04,88,100,3.85,GY,2022-10-12 23:19:47
434,Cap Malheureux,-19.9842,57.6142,71.47,67,1,5.99,MU,2022-10-12 23:19:47
435,Tautira,-17.7333,-149.15,76.62,81,48,12.8,PF,2022-10-12 23:19:48
436,Lasa,46.6166,10.7002,56.28,91,26,1.7,IT,2022-10-12 23:19:48
437,Tarko-Sale,64.9225,77.785,36.7,77,100,7.27,RU,2022-10-12 23:19:48
438,Tigil,57.8,158.6667,39.06,73,100,3.96,RU,2022-10-12 23:19:49
439,Bloomfield,40.8068,-74.1854,64.65,71,0,10.36,US,2022-10-12 23:19:02
440,Portland,45.5234,-122.6762,83.95,43,0,6.91,US,2022-10-12 23:19:12
441,Sao Jose Da Coroa Grande,-8.8978,-35.1478,75.4,84,76,11.1,BR,2022-10-12 23:19:49
442,Betioky,-23.7167,44.3833,68.54,92,60,3.8,MG,2022-10-12 23:19:50
443,Great Yarmouth,52.6083,1.7305,56.44,74,100,10.51,GB,2022-10-12 23:19:50
444,Ambilobe,-13.2,49.05,65.89,81,2,4.25,MG,2022-10-12 23:19:50
445,Port-Gentil,-0.7193,8.7815,78.76,89,40,6.91,GA,2022-10-12 23:19:51
446,Sayat,38.7839,63.8803,57.07,13,2,1.81,TM,2022-10-12 23:19:51
447,Aksha,50.2814,113.2867,32.77,66,16,2.71,RU,2022-10-12 23:19:51
448,Katangli,51.7102,143.2326,40.41,78,52,13.71,RU,2022-10-12 23:19:52
449,Jalu,29.0331,21.5482,75.63,35,0,5.68,LY,2022-10-12 23:19:52
450,Vao,-22.6667,167.4833,71.15,71,40,18.95,NC,2022-10-12 23:19:52
451,Zvishavane,-20.3267,30.0665,66.83,24,0,2.51,ZW,2022-10-12 23:19:53
452,Edd,13.9297,41.6925,86.38,62,0,7.56,ER,2022-10-12 23:16:14
453,Tikapur,28.5,81.1333,68.09,89,0,3.6,NP,2022-10-12 23:19:53
454,Katsuura,35.1333,140.3,67.08,92,100,17.45,JP,2022-10-12 23:17:58
455,Zurrieq,35.8311,14.4742,72.97,80,18,12.5,MT,2022-10-12 23:19:53
456,Shulan,44.4167,126.95,51.1,62,99,12.19,CN,2022-10-12 23:19:54
457,Toora-Khem,52.4675,96.11,39.88,65,100,7.61,RU,2022-10-12 23:19:54
458,Namibe,-15.1961,12.1522,68.4,89,53,5.44,AO,2022-10-12 23:19:54
459,Ngerengere,-6.75,38.1167,65.77,95,2,0.63,TZ,2022-10-12 23:19:55
460,Palu,-0.8917,119.8707,77.52,87,95,2.15,ID,2022-10-12 23:19:55
461,Udachnyy,66.4167,112.4,32.45,92,100,4.32,RU,2022-10-12 23:19:56
462,Port Augusta,-32.5,137.7667,54.28,79,100,7.67,AU,2022-10-12 23:19:56
463,Evensk,61.95,159.2333,26.56,56,74,12.35,RU,2022-10-12 23:19:56
464,Elko,41.0002,-115.5012,77.02,18,0,4.0,US,2022-10-12 23:19:58
465,Comodoro Rivadavia,-45.8667,-67.5,51.66,20,40,28.77,AR,2022-10-12 23:17:19
466,Oakdale,44.963,-92.9649,47.52,75,75,19.57,US,2022-10-12 23:19:05
467,Storslett,69.7678,21.0247,39.2,75,20,6.91,NO,2022-10-12 23:19:58
468,Altamont,42.2068,-121.7372,78.98,23,0,1.99,US,2022-10-12 23:17:26
469,Mackenzie,55.2999,-123.1698,57.67,45,30,4.81,CA,2022-10-12 23:15:12
470,Usevya,-7.1,31.2333,71.44,27,2,7.09,TZ,2022-10-12 23:19:59
471,Aksu,41.1231,80.2644,49.12,38,0,4.12,CN,2022-10-12 23:19:59
472,Harper,4.375,-7.7169,77.18,82,97,7.4,LR,2022-10-12 23:20:00
473,Puerto Narino,-3.7703,-70.3831,75.58,89,100,1.74,CO,2022-10-12 23:20:00
474,Kasama,-10.2129,31.1808,62.8,42,3,5.64,ZM,2022-10-12 23:20:00
475,Mujiayingzi,42.1167,118.7833,49.3,44,97,6.62,CN,2022-10-12 23:20:01
476,Taltal,-25.4,-70.4833,57.65,79,45,3.38,CL,2022-10-12 23:20:01
477,Mutis,6.2262,-77.4044,78.69,87,100,6.69,CO,2022-10-12 23:20:02
478,Teknaf,20.8624,92.3058,76.46,91,36,3.18,BD,2022-10-12 23:20:02
479,Andilamena,-17.0167,48.5833,58.89,83,53,7.7,MG,2022-10-12 23:20:03
480,La Ronge,55.1001,-105.2842,34.05,55,75,24.16,CA,2022-10-12 23:20:03
481,Marsala,37.7966,12.4352,70.9,77,20,3.44,IT,2022-10-12 23:20:03
482,Kaeo,-35.1,173.7833,60.69,66,100,7.52,NZ,2022-10-12 23:20:04
483,Half Moon Bay,37.4636,-122.4286,78.58,76,100,19.57,US,2022-10-12 23:16:34
484,Luwuk,-0.9516,122.7875,79.38,82,79,2.71,ID,2022-10-12 23:20:04
485,Kisanga,-7.4362,37.7034,69.13,84,1,3.67,TZ,2022-10-12 23:20:05
486,Astoria,46.1879,-123.8313,78.71,55,0,5.75,US,2022-10-12 23:15:51
487,Les Cayes,18.2,-73.75,80.85,77,89,5.46,HT,2022-10-12 23:20:05
488,Kawalu,-7.3817,108.2082,71.91,97,92,1.21,ID,2022-10-12 23:20:06
489,Chatra,24.2167,84.8667,70.93,95,92,1.74,IN,2022-10-12 23:20:06
490,Agadez,19.75,10.25,81.52,16,0,8.61,NE,2022-10-12 23:20:06
491,Isangel,-19.55,169.2667,70.54,88,100,4.03,VU,2022-10-12 23:20:07
492,Puerto Del Rosario,28.5004,-13.8627,71.35,78,0,10.36,ES,2022-10-12 23:20:07
493,Vilhena,-12.7406,-60.1458,75.42,88,75,13.8,BR,2022-10-12 23:20:07
494,Nanortalik,60.1432,-45.2371,29.41,63,12,15.19,GL,2022-10-12 23:20:08
495,Menongue,-14.6585,17.691,67.3,30,92,4.9,AO,2022-10-12 23:20:08
496,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,75.92,92,90,2.62,BR,2022-10-12 23:20:08
497,La Asuncion,11.0333,-63.8628,79.86,82,71,14.27,VE,2022-10-12 23:18:21
498,Kondopoga,62.2057,34.2614,40.69,77,100,4.81,RU,2022-10-12 23:20:09
499,Sao Felix Do Xingu,-6.6447,-51.995,74.98,77,64,2.86,BR,2022-10-12 23:20:10
500,Elk Point,42.6833,-96.6836,58.89,18,82,17.96,US,2022-10-12 23:20:10
501,Chateaubelair,13.2833,-61.25,79.0,82,100,9.8,VC,2022-10-12 23:20:11
502,Shache,38.4167,77.2406,51.82,22,0,4.88,CN,2022-10-12 23:20:11
503,Jucurutu,-6.0339,-37.0203,84.42,47,20,21.94,BR,2022-10-12 23:20:12
504,Isla Vista,34.4133,-119.861,81.0,77,75,3.44,US,2022-10-12 23:20:12
505,Sinnamary,5.3833,-52.95,79.3,84,93,7.18,GF,2022-10-12 23:20:12
506,Imeni Poliny Osipenko,52.4201,136.4853,37.13,84,97,10.56,RU,2022-10-12 23:20:13
507,Canoinhas,-26.1772,-50.39,61.63,98,92,1.48,BR,2022-10-12 23:20:13
508,Were Ilu,10.6,39.4333,52.63,83,93,3.96,ET,2022-10-12 23:16:16
509,Oksfjord,70.2396,22.3479,41.18,96,96,7.07,NO,2022-10-12 23:20:14
510,Guryevsk,54.2833,85.9333,34.3,93,7,2.93,RU,2022-10-12 23:20:15
511,Urumqi,43.801,87.6005,38.35,52,0,4.47,CN,2022-10-12 23:20:01
512,Chanute,37.6792,-95.4572,75.31,22,0,9.22,US,2022-10-12 23:19:31
513,Kiunga,-6.1219,141.2906,74.46,99,100,0.78,PG,2022-10-12 23:20:15
514,Caiaponia,-16.9567,-51.8103,75.94,53,90,6.22,BR,2022-10-12 23:20:16
515,Bac Lieu,9.285,105.7244,74.66,91,100,10.18,VN,2022-10-12 23:20:16
516,Lata,40.1629,-8.3327,62.08,94,15,0.49,PT,2022-10-12 23:20:17
517,Altamira,-3.2033,-52.2064,81.48,64,81,1.14,BR,2022-10-12 23:20:17
518,Kalmunai,7.4167,81.8167,77.97,86,68,7.09,LK,2022-10-12 23:20:18
519,Huarmey,-10.0681,-78.1522,63.43,81,2,11.16,PE,2022-10-12 23:20:18
520,Saint-Pierre,-21.3393,55.4781,73.56,64,0,6.91,RE,2022-10-12 23:20:18
521,Abalak,58.1286,68.5944,36.52,94,48,5.32,RU,2022-10-12 23:20:19
522,Bubaque,11.2833,-15.8333,81.32,79,100,19.08,GW,2022-10-12 23:20:19
523,Pullman,46.7313,-117.1796,73.85,34,0,4.61,US,2022-10-12 23:17:32
524,Tevaitoa,-16.7833,-151.5,78.28,77,14,15.93,PF,2022-10-12 23:20:20
525,Kintampo,8.0563,-1.7306,72.95,88,54,3.0,GH,2022-10-12 23:20:20
526,Badvel,14.75,79.05,75.72,94,100,4.25,IN,2022-10-12 23:20:20
527,Iqaluit,63.7506,-68.5145,22.73,86,75,5.75,CA,2022-10-12 23:20:21
528,Porbandar,21.6422,69.6093,82.0,65,49,6.29,IN,2022-10-12 23:20:21
529,Srivardhan,18.0333,73.0167,78.19,85,94,3.31,IN,2022-10-12 23:20:21
530,Almeirim,-1.5233,-52.5817,81.16,67,63,2.82,BR,2022-10-12 23:20:22
531,Lukulu,-14.3707,23.242,71.85,29,73,4.32,ZM,2022-10-12 23:20:22
532,Fort Nelson,58.8053,-122.7002,47.79,46,75,5.75,CA,2022-10-12 23:20:10
533,Yerbogachen,61.2767,108.0108,32.67,93,100,8.14,RU,2022-10-12 23:20:23
534,Malino,15.1257,120.6727,80.02,78,75,2.3,PH,2022-10-12 23:20:23
535,Tombouctou,20.0,-3.0,88.32,11,9,8.46,ML,2022-10-12 23:20:23
536,Poronaysk,49.2167,143.1167,44.74,69,10,5.35,RU,2022-10-12 23:20:24
537,Rumphi,-11.0186,33.8575,63.39,50,0,5.48,MW,2022-10-12 23:20:24
538,Port Moresby,-9.4431,147.1797,83.62,70,20,3.44,PG,2022-10-12 23:20:24
539,Baturaja,-4.1333,104.1667,72.75,94,91,2.26,ID,2022-10-12 23:20:25
540,Tubuala,9.5167,-79.0333,77.9,89,99,6.8,PA,2022-10-12 23:20:25
541,Bogorodskoye,56.55,37.8833,40.39,81,83,4.61,RU,2022-10-12 23:20:25
542,Sisimiut,66.9395,-53.6735,25.72,83,92,11.27,GL,2022-10-12 23:20:26
543,Mitu,1.1983,-70.1733,78.37,77,100,2.08,CO,2022-10-12 23:20:26
544,Christchurch,-43.5333,172.6333,55.6,58,75,9.22,NZ,2022-10-12 23:15:51
545,Villanueva De Cordoba,38.3228,-4.6287,60.64,56,25,5.01,ES,2022-10-12 23:20:27
546,Kamenka,51.3223,42.7678,40.86,85,58,7.54,RU,2022-10-12 23:20:27
547,Morondava,-20.2833,44.2833,74.28,87,53,3.74,MG,2022-10-12 23:20:27
548,Porto-Vecchio,41.591,9.2795,62.13,94,100,10.36,FR,2022-10-12 23:20:28
549,Chandbali,20.7833,86.7667,76.28,91,86,5.01,IN,2022-10-12 23:20:28
550,Smithers,54.7804,-127.1743,55.72,50,75,5.75,CA,2022-10-12 23:20:28
551,San Vicente,-26.6167,-54.1333,56.55,91,94,2.08,AR,2022-10-12 23:20:29
552,Srednekolymsk,67.45,153.6833,13.05,90,100,4.47,RU,2022-10-12 23:20:29
553,Boende,-0.2167,20.8667,70.18,94,91,2.59,CD,2022-10-12 23:20:29
554,Gazanjyk,39.2446,55.5154,62.15,57,2,4.63,TM,2022-10-12 23:20:30
555,Sale,34.0389,-6.8166,68.76,100,40,4.61,MA,2022-10-12 23:19:17
556,Pincher Creek,49.4833,-113.952,64.56,39,0,10.36,CA,2022-10-12 23:20:31
557,Vagur,61.4732,-6.8119,48.76,74,100,21.56,FO,2022-10-12 23:20:31
558,Ixtapa,20.7,-105.2,86.23,70,75,9.22,MX,2022-10-12 23:20:32
559,North Bend,43.4065,-124.2243,80.24,79,0,8.05,US,2022-10-12 23:15:51
560,Petropavlovsk-Kamchatskiy,53.0452,158.6483,52.39,54,20,17.9,RU,2022-10-12 23:20:32
561,Shenjiamen,29.9576,122.298,67.73,69,66,14.38,CN,2022-10-12 23:20:33
562,Sao Joao Da Barra,-21.6403,-41.0511,75.29,84,17,17.94,BR,2022-10-12 23:20:33
563,Sampit,-2.5333,112.95,73.69,99,100,2.13,ID,2022-10-12 23:20:33
564,Verkhnevilyuysk,63.4453,120.3167,32.9,99,100,4.16,RU,2022-10-12 23:20:34
565,Black River,18.0264,-77.8487,81.19,77,93,2.35,JM,2022-10-12 23:20:34
566,Mount Gambier,-37.8333,140.7667,52.93,84,100,6.6,AU,2022-10-12 23:16:15
567,Tessaoua,13.7574,7.9874,86.7,25,5,6.91,NE,2022-10-12 23:20:34
568,Nowy Dwor Gdanski,54.2131,19.1177,47.68,68,98,6.53,PL,2022-10-12 23:20:35
569,Floresta,-8.6011,-38.5686,79.45,49,25,22.7,BR,2022-10-12 23:20:35
570,Rockland,41.1668,-74.0496,63.45,74,100,7.83,US,2022-10-12 23:17:00
